Datum;Uhrzeit;Deutschland/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh];Österreich[Euro/MWh];Deutschland/Österreich/Luxemburg[Euro/MWh]
09.08.2016;18:00;-;20,09;29,85;30,35;38,72;30,35;30,76;29,85;32,04;38,72;30,78;40,09;-;30,35
09.08.2016;19:00;-;20,03;31,25;32,02;40;32,02;31,99;31,25;33,17;40;31,6;40,7;-;32,02
09.08.2016;20:00;-;20;29,29;30,91;42;30,91;33,39;29,29;31,91;42;32;46,97;-;30,91
09.08.2016;21:00;-;19,83;29,62;30,47;41;30,47;32,69;29,62;31,27;41;31,4;44,36;-;30,47
09.08.2016;22:00;-;20,44;28,4;29,1;40;29,1;28,53;28,4;29,9;40;29,47;46,15;-;29,1
09.08.2016;23:00;-;20,18;25,82;26,45;38;26,45;28,6;25,82;26,58;40,25;26,73;43,06;-;26,45
10.08.2016;00:00;-;19,52;23,13;23,35;33,28;23,35;-;23,13;23,37;23,81;22,9;33,43;-;23,35
10.08.2016;01:00;-;19,32;22,41;23,11;31,23;23,11;-;22,41;22,57;23,11;22,1;22,88;-;23,11
10.08.2016;02:00;-;19,24;21,47;22;30,02;22;-;21,47;21,87;22;21,87;21,87;-;22
10.08.2016;03:00;-;19,23;19,99;19,99;30,01;19,99;-;19,99;19,63;19,99;19,91;19,91;-;19,99
10.08.2016;04:00;-;19,3;19,87;20,19;29,66;20,19;-;19,87;19,73;20,19;20,08;20,08;-;20,19
10.08.2016;05:00;-;19,39;23,5;23,18;30,02;23,18;-;23,5;21,46;23,18;22,21;22,21;-;23,18
10.08.2016;06:00;-;20,42;28,12;23,09;31,4;26,56;28,99;28,12;26,33;27,59;26,54;26,54;-;27,59
10.08.2016;07:00;-;20,77;31,67;31,05;32,21;32,21;31,72;31,67;30,09;32,21;32;32,87;-;32,21
10.08.2016;08:00;-;21,52;33,95;33,95;33,95;33,95;37,65;33,95;32,42;33,95;32,6;33,43;-;33,95
10.08.2016;09:00;-;25,61;34,33;33,5;33,5;33,5;40,71;34,33;31,67;33,5;33;35,89;-;33,5
10.08.2016;10:00;-;23,17;35,41;32,01;32,01;32,01;40,08;35,41;31,35;32,01;32,4;36,75;-;32,01
10.08.2016;11:00;-;22,46;38,13;31,87;31,87;31,87;41,82;38,13;30,62;31,87;34,99;37,07;-;31,87
10.08.2016;12:00;-;22,74;35,07;29,66;30,01;29,66;42,54;35,07;28,69;30,01;37,99;38,22;-;29,66
10.08.2016;13:00;-;22,7;36,05;26,91;30,01;26,91;40,08;36,05;27,29;30,01;37,92;37,92;-;26,91
10.08.2016;14:00;-;21,83;37,43;25,43;29,87;25,43;38,91;37,43;25,83;29,87;32,99;37,08;-;25,43
10.08.2016;15:00;-;20,93;36,7;24,51;30,15;24,51;38,02;36,7;26,15;30,15;31,99;37,92;-;24,51
10.08.2016;16:00;-;21,96;35,07;24,31;31,99;24,31;35,07;35,07;26,54;31,99;30,33;37,1;-;24,31
10.08.2016;17:00;-;21,91;35,9;27,33;31,99;27,33;35,9;35,9;28,79;31,99;28,7;34,59;-;27,33
10.08.2016;18:00;-;22,39;35,52;31,48;33,52;31,48;35,52;35,52;30,86;31,48;30,6;36,54;-;31,48
10.08.2016;19:00;-;22,08;34,97;33,68;33,68;33,68;35,78;34,97;33,63;33,68;33,5;37,92;-;33,68
10.08.2016;20:00;-;21,96;33,72;33,72;34,76;33,72;33,72;33,72;32,05;34,76;33,1;42,92;-;33,72
10.08.2016;21:00;-;22,01;34,72;33,93;33,97;33,93;34,72;34,72;32,2;33,97;32,8;39,94;-;33,93
10.08.2016;22:00;-;20,93;32,14;32,93;32,93;32,93;32,14;32,14;32,52;32,93;31,7;39,04;-;32,93
10.08.2016;23:00;-;20,61;28,65;28,65;32,22;28,65;28,65;28,65;28,83;28,65;28,59;37,03;-;28,65
11.08.2016;00:00;-;20,26;24,83;24,23;33,49;24,23;-;24,83;24;24,23;25,15;26,92;-;24,23
11.08.2016;01:00;-;19,99;23,57;23,01;32,5;23,01;-;23,57;23,42;23,01;23,34;23,53;-;23,01
11.08.2016;02:00;-;19,91;23,27;22,72;31;22,72;-;23,27;22,11;22,72;21,97;21,97;-;22,72
11.08.2016;03:00;-;19,83;23,02;20,49;31;20,49;-;23,02;19,71;20,49;19,98;19,98;-;20,49
11.08.2016;04:00;-;19,72;23,06;18,57;31;20,38;-;23,06;20,25;21,48;20,84;20,84;-;21,48
11.08.2016;05:00;-;21,62;25,24;22,77;32,44;22,77;25,24;25,24;21,93;22,77;22,59;22,59;-;22,77
11.08.2016;06:00;-;27,97;29,29;24,24;32,5;27,07;29,29;29,29;26,27;27,97;27,87;27,87;-;27,97
11.08.2016;07:00;-;34,09;34,93;25,55;34,09;32,08;34,79;34,93;31,36;34,09;33,1;34,52;-;34,09
11.08.2016;08:00;-;35,67;36,7;32,77;40,37;34,97;36,7;36,7;32,82;40,37;34,11;39,03;-;35,67
11.08.2016;09:00;-;33,07;38,77;33,07;39,6;33,07;38,77;38,77;32,05;39,6;35;37,98;-;33,07
11.08.2016;10:00;-;30,86;40,52;30,86;35,26;30,86;40,52;40,52;30,19;35,26;34;38,91;-;30,86
11.08.2016;11:00;-;30,48;41,31;30,48;33,65;30,48;41,31;41,31;30,46;33,65;36,38;38,97;-;30,48
11.08.2016;12:00;-;28,57;42,72;28,57;31;28,57;42,72;42,72;29,01;36,1;40;40;-;28,57
11.08.2016;13:00;-;27,17;41,96;27,17;30,02;27,17;41,96;41,96;26,7;33,2;37;38,82;-;27,17
11.08.2016;14:00;-;24,99;40,35;24,99;30,26;24,99;40,35;40,35;25,29;30,26;33;37,04;-;24,99
11.08.2016;15:00;-;25,62;39,52;25,62;32;25,62;39,52;39,52;25,76;32;33;36,69;-;25,62
11.08.2016;16:00;-;25,69;34,8;25,69;33,53;25,69;34,8;34,8;25,95;33,53;34;34;-;25,69
11.08.2016;17:00;-;31,4;37,42;31,4;33,95;31,4;37,42;37,42;29,01;33,95;33;33,42;-;31,4
11.08.2016;18:00;-;34,37;36,97;34,37;36;34,37;36,97;36,97;31,78;34,37;32,1;33,42;-;34,37
11.08.2016;19:00;-;34,95;39,38;34,95;36;34,95;39,38;39,38;32,79;34,95;33,8;33,8;-;34,95
11.08.2016;20:00;-;35,11;35,98;35,11;39,1;35,11;35,98;35,98;31,78;39,1;39,92;39,92;-;35,11
11.08.2016;21:00;-;34,82;35,68;34,82;37,6;34,82;35,68;35,68;31,26;37,6;36,06;36,06;-;34,82
11.08.2016;22:00;-;33,87;33,87;33,87;35,3;33,87;33,87;33,87;30,82;33,87;30,7;33,01;-;33,87
11.08.2016;23:00;-;28,82;28,82;28,82;36,42;28,82;28,82;28,82;27,23;28,82;26,7;28,26;-;28,82
12.08.2016;00:00;-;24,07;24,66;24,07;32;24,07;-;24,66;23,92;24,07;22,98;22,98;-;24,07
12.08.2016;01:00;-;22,97;24,03;22,97;30,02;22,97;-;24,03;22,3;22,97;21,2;21,2;-;22,97
12.08.2016;02:00;-;21,05;23,56;21,05;28,21;21,05;-;23,56;21,75;21,05;20,19;20,19;-;21,05
12.08.2016;03:00;-;19,9;23,69;19,9;28;19,9;-;23,69;19,98;19,9;18,31;18,31;-;19,9
12.08.2016;04:00;-;20,05;23,96;20,05;27,52;20,05;23,96;23,96;21,07;20,05;18,94;18,94;-;20,05
12.08.2016;05:00;-;22,98;25,63;22,98;28;22,98;25,63;25,63;22,9;22,98;20,96;20,96;-;22,98
12.08.2016;06:00;-;27,93;29,36;27,93;30,01;27,93;29,86;29,36;26,98;27,93;25,1;25,1;-;27,93
12.08.2016;07:00;-;32,55;33,35;32,55;32,55;32,55;33,35;33,35;32,11;32,55;31,31;31,31;-;32,55
12.08.2016;08:00;-;33,8;35,74;33,8;33,8;33,8;37,44;35,74;34,86;33,8;34,56;34,56;-;33,8
12.08.2016;09:00;-;34,04;36;34,04;33,54;34,04;46,39;36;35,55;34,04;35,6;35,6;-;34,04
12.08.2016;10:00;-;34,91;36,02;34,91;31,19;34,91;46,3;36,02;35,19;34,91;35;35;-;34,91
12.08.2016;11:00;-;35,25;36,12;35,25;30,02;35,25;46,55;36,12;35,26;35,25;36,26;36,26;-;35,25
12.08.2016;12:00;-;34,95;35,91;34,95;30,01;34,95;46,45;35,91;34,55;34,95;35,4;35,4;-;34,95
12.08.2016;13:00;-;32,1;35,29;32,1;29,4;32,1;46,22;35,29;33,47;32,1;33;33;-;32,1
12.08.2016;14:00;-;29,5;32,15;29,5;29,5;29,5;43,98;32,15;31,28;29,5;30,4;30,4;-;29,5
12.08.2016;15:00;-;27,12;31,4;27,12;28;27,12;43,7;31,4;29,67;27,12;28,9;28,9;-;27,12
12.08.2016;16:00;-;24,2;30,7;24,2;30,01;24,2;35,03;30,7;28,58;24,2;27,9;27,9;-;24,2
12.08.2016;17:00;-;26,9;30,2;26,9;30,26;26,9;37,92;30,2;30,27;26,9;29,5;29,5;-;26,9
12.08.2016;18:00;-;27,94;29,47;28,09;33,94;28,09;36,75;29,47;31,2;28,09;29;29;-;28,09
12.08.2016;19:00;-;21,15;29,06;29,06;39,79;29,06;39,87;29,06;32,5;29,06;30,5;30,72;-;29,06
12.08.2016;20:00;-;20,46;29,13;29,13;42;29,13;37,06;29,13;31,73;32,1;30,49;32,74;-;29,13
12.08.2016;21:00;-;19,97;28,99;28,99;40;28,99;28,99;28,99;30,93;28,99;29,84;29,9;-;28,99
12.08.2016;22:00;-;19,86;27,86;28,34;39,5;28,34;28,33;27,86;29,65;28,34;27,95;27,95;-;28,34
12.08.2016;23:00;-;19,66;25,18;34,74;35,42;24,7;26,88;25,18;26,47;24,7;24,5;24,5;-;24,7
13.08.2016;00:00;-;20,23;21,7;21,7;31;21,7;-;21,7;24,61;23,9;23;23;-;21,7
13.08.2016;01:00;-;19,33;19,97;19,97;30,59;19,97;-;19,97;22,95;19,97;20,26;20,26;-;19,97
13.08.2016;02:00;-;18,09;18,09;18,09;29,4;18,09;-;18,09;21,84;25,2;18,94;18,94;-;18,09
13.08.2016;03:00;-;16,89;16,89;16,89;27,99;16,89;-;16,89;19,97;23,8;17,59;17,59;-;16,89
13.08.2016;04:00;-;16,1;16,1;16,1;25,33;16,1;-;16,1;19,04;16,1;17,1;17,1;-;16,1
13.08.2016;05:00;-;14,46;14,46;14,46;30,09;14,46;-;14,46;18,78;14,46;17,48;17,48;-;14,46
13.08.2016;06:00;-;16,08;16,08;16,08;30;16,08;-;16,08;20,57;16,08;18,77;18,77;-;16,08
13.08.2016;07:00;-;18,05;23,61;18,05;30;18,05;28,9;23,61;21,62;18,05;20,8;20,8;-;18,05
13.08.2016;08:00;-;20,06;25,07;20,06;28,99;20,06;28,83;25,07;22,4;25,2;20,6;22,55;-;20,06
13.08.2016;09:00;-;20,06;26,11;20,1;25,66;20,27;27,04;26,11;23,5;25,3;20,2;28,92;-;20,06
13.08.2016;10:00;-;18,34;26,33;18,73;25;21,62;28,88;26,33;18,96;23,8;17,01;26,9;-;18,06
13.08.2016;11:00;-;19,01;26,51;18,13;22,31;21,68;28,89;26,51;18,38;22,31;15,55;28,92;-;15,85
13.08.2016;12:00;-;18,47;26,36;18,02;18,02;24,94;28,89;26,36;21,28;18,02;19,99;27,72;-;13,64
13.08.2016;13:00;-;18,19;26,26;15,26;15,26;24,91;26,26;26,26;18,74;15,26;19,99;24,63;-;9,07
13.08.2016;14:00;-;17,84;26,14;12,59;15,52;24,94;26,4;26,14;17,04;15,52;15,45;24,09;-;9,11
13.08.2016;15:00;-;17,63;26,02;13,02;22,28;23,88;26,02;26,02;17,13;22,28;15,45;25,99;-;10,54
13.08.2016;16:00;-;13,58;26,12;14,71;25,3;24,23;26,7;26,12;17,99;25,3;15,45;28,94;-;12,52
13.08.2016;17:00;-;18,77;26,2;20,09;29,5;26,02;26,2;26,2;21,73;29,5;16,5;29,14;-;18,77
13.08.2016;18:00;-;24,72;26,18;24,72;31,66;24,72;26,18;26,18;24,62;24,72;21,99;35,04;-;24,72
13.08.2016;19:00;-;20,51;26,51;26,88;38,1;26,88;26,51;26,51;26,98;38,1;24,8;37,68;-;26,88
13.08.2016;20:00;-;20,51;27,03;27,7;42;27,7;27,03;27,03;26,83;42;26,2;41,92;-;27,7
13.08.2016;21:00;-;20,75;28,38;29,08;41;29,08;28,38;28,38;27,88;41;27,2;41,18;-;29,08
13.08.2016;22:00;-;20,8;27,63;28,31;38;28,31;27,63;27,63;29,27;28,31;27,4;36,1;-;28,31
13.08.2016;23:00;-;20,54;25,73;25,73;34,99;25,73;25,73;25,73;26,74;25,73;25,4;30,15;-;25,73
14.08.2016;00:00;-;20,2;24,02;23,44;31,75;23,44;-;24,02;23,95;23,44;22,6;23,83;-;23,44
14.08.2016;01:00;-;20,07;21,18;21,18;31;21,18;-;21,18;21,37;23,49;19,7;22,43;-;21,18
14.08.2016;02:00;-;19,48;19,61;19,7;30,34;20,13;-;19,61;19,59;19,61;17,97;19,13;-;19,61
14.08.2016;03:00;-;19,03;19,03;19,03;30,33;19,03;-;19,03;17,53;19,03;15,47;16,16;-;19,03
14.08.2016;04:00;-;18,05;18,05;18,05;30,59;18,05;-;18,05;15,34;18,05;15,25;15,25;-;18,05
14.08.2016;05:00;-;18,08;18,08;18,08;31,12;18,08;-;18,08;15,08;18,08;14,49;14,49;-;18,08
14.08.2016;06:00;-;18,06;18,06;18,06;30,34;18,06;-;18,06;15,35;18,06;15,11;15,67;-;18,06
14.08.2016;07:00;-;19,14;19,14;19,25;30,29;19,77;-;24,43;16,74;19,14;15,3;22,2;-;19,14
14.08.2016;08:00;-;19,9;19,9;20,01;27,89;20,56;25,61;25,61;17,87;23,81;17,4;28,22;-;19,9
14.08.2016;09:00;-;18,99;18,99;19,07;25,99;19,44;27,12;27,12;18,22;25,99;18,1;30,71;-;18,99
14.08.2016;10:00;-;19,74;19,74;19,74;25;19,74;27,53;27,53;18,06;25;18;27,94;-;19,74
14.08.2016;11:00;-;20,46;20,46;20,49;22,68;20,62;27,73;27,73;19,07;22,68;19;26,99;-;20,46
14.08.2016;12:00;-;19,1;19,1;19,47;19,47;20,24;27,58;27,58;18;19,47;17,7;25,79;-;19,1
14.08.2016;13:00;-;18,08;18,08;17,41;17,41;18,68;27,3;27,3;14,03;17,41;14;23,86;-;17,41
14.08.2016;14:00;-;17,55;17,55;15,96;18;16,99;27,12;27,12;13,07;18;14,03;23,88;-;15,99
14.08.2016;15:00;-;17,77;26,64;16,57;22;16,57;26,64;26,64;16,11;22;17,3;25,24;-;16,57
14.08.2016;16:00;-;16,89;26,66;16,09;25,99;21,05;26,66;26,66;17,15;25,3;18,6;29,02;-;16,89
14.08.2016;17:00;-;20,13;26,71;19,98;30,33;20,94;26,71;26,71;21,98;30,33;23,9;29,94;-;20,13
14.08.2016;18:00;-;26,75;27,4;26,75;32,99;26,75;27,4;27,4;26,87;32,99;30;32,93;-;26,75
14.08.2016;19:00;-;29,57;29,57;29,57;40;29,57;29,57;29,57;30,17;34,1;32;35,66;-;29,57
14.08.2016;20:00;-;30,8;30,8;31,56;43;31,56;30,8;30,8;31,44;41;32,3;39,02;-;31,56
14.08.2016;21:00;-;31,53;31,53;32,3;42;32,3;31,53;31,53;31,89;34,1;32,5;36,07;-;32,3
14.08.2016;22:00;-;30,32;30,32;31,56;41;31,56;30,32;30,32;31,54;31,56;31;32,74;-;31,56
14.08.2016;23:00;-;27,82;27,82;29,35;37,67;30,9;27,82;27,82;28,43;28,5;28,11;28,26;-;28,5
15.08.2016;00:00;-;25,15;25,67;25,15;42;25,15;-;25,67;24,61;25,15;24;24;-;25,15
15.08.2016;01:00;-;22,94;22,94;22,94;39,97;22,94;-;22,94;22,48;22,94;22,2;22,2;-;22,94
15.08.2016;02:00;-;21,61;21,61;21,61;38,3;21,61;-;21,61;22,37;21,61;21,08;21,08;-;21,61
15.08.2016;03:00;-;21,01;21,52;21,01;37,06;21,01;-;21,52;20,59;21,01;19,53;19,53;-;21,01
15.08.2016;04:00;-;21,81;21,81;21,5;36,45;21,5;-;21,81;20,08;21,5;19,88;19,88;-;21,5
15.08.2016;05:00;-;25,42;25,42;23,29;37,86;23,29;-;25,42;22,39;23,29;22,1;22,1;-;23,29
15.08.2016;06:00;-;33,68;33,68;27,21;32,69;27,21;-;33,68;26,01;27,21;26,51;26,51;-;27,21
15.08.2016;07:00;-;36,76;36,76;25,94;32;31,2;-;36,76;27,02;30,82;31,1;31,1;-;30,82
15.08.2016;08:00;-;35,96;35,96;31,71;32;32,44;-;35,96;28,7;32;31,67;31,67;-;32
15.08.2016;09:00;-;35,87;35,87;30,59;30,59;30,59;-;35,87;27,8;30,59;31;31,72;-;30,59
15.08.2016;10:00;-;36,47;36,47;28,65;28,65;28,65;-;36,47;27,04;28,65;29,6;32,04;-;28,65
15.08.2016;11:00;-;36,02;36,02;28,32;28,32;28,32;36,02;36,02;27,06;28,32;29,35;32,29;-;28,32
15.08.2016;12:00;-;38,54;38,54;27,02;27,02;27,02;-;38,54;25,78;27,02;28,68;32,29;-;27,02
15.08.2016;13:00;-;35,55;35,55;25;25;25;35,55;35,55;25,35;25;27,7;30,95;-;25
15.08.2016;14:00;-;34,91;34,91;23,9;23,9;23,9;34,91;34,91;24,54;23,9;25;30,72;-;23,9
15.08.2016;15:00;-;33,96;33,96;24,1;25;24,1;33,96;33,96;24,08;25;26;31,86;-;24,1
15.08.2016;16:00;-;32,4;32,4;25,54;30;25,54;32,4;32,4;25,27;30;27,99;33,41;-;25,54
15.08.2016;17:00;-;32,94;32,94;30,62;31,97;30,62;32,94;32,94;28,47;31,97;29,82;33,41;-;30,62
15.08.2016;18:00;-;34,82;34,82;33,98;37,01;33,98;34,82;34,82;31,32;37,01;30,94;34,06;-;33,98
15.08.2016;19:00;-;35,88;35,88;35,88;39,68;35,88;35,88;35,88;32,55;39,68;33,5;36,01;-;35,88
15.08.2016;20:00;-;34,32;34,32;34,32;43;34,32;34,32;34,32;32,69;43;33,9;43,09;-;34,32
15.08.2016;21:00;-;34,47;34,47;34,47;42,61;34,47;34,47;34,47;33,03;41;33,22;41,26;-;34,47
15.08.2016;22:00;-;33,22;33,22;33,22;41;33,22;33,22;33,22;31,3;41;32,5;38,23;-;33,22
15.08.2016;23:00;-;30,42;30,42;30,42;38,3;30,42;29,69;29,69;29,06;36;28,73;36,76;-;30,42
16.08.2016;00:00;-;26,26;26,26;26,26;41;26,26;26,26;26,26;24,57;41;26,5;30,05;-;26,26
16.08.2016;01:00;-;23,99;23,99;23,99;39,3;23,99;-;23,99;23,51;23,99;23,81;23,81;-;23,99
16.08.2016;02:00;-;22,94;22,94;22,94;36,44;22,94;-;22,94;21,57;36,44;22,59;22,59;-;22,94
16.08.2016;03:00;-;22,03;22,03;22,03;34,9;22,03;-;22,03;21,25;22,03;22,04;22,04;-;22,03
16.08.2016;04:00;-;22,1;22,1;22,1;35,71;22,1;-;22,1;20,68;35,71;22,2;22,2;-;22,1
16.08.2016;05:00;-;24,1;24,1;24,1;37,01;24,1;24,1;24,1;23,03;24,1;23,6;23,6;-;24,1
16.08.2016;06:00;-;29,42;29,42;28,71;37,87;28,71;-;29,42;27,54;37,87;29,3;33,36;-;28,71
16.08.2016;07:00;-;33,63;33,63;33,63;38,6;33,63;33,63;33,63;32,53;38,6;33,8;37,94;-;33,63
16.08.2016;08:00;-;34,51;34,51;34,14;39,8;34,14;35,97;34,51;35,49;39,8;36,3;37,45;-;34,14
16.08.2016;09:00;-;34,73;34,73;33,9;38,8;33,9;36,97;34,73;35,31;38,8;35;37,9;-;33,9
16.08.2016;10:00;-;34,43;34,43;31,73;37,01;31,73;36,08;34,43;33,11;37,01;32,36;36,6;-;31,73
16.08.2016;11:00;-;33,7;33,7;30,13;34,32;30,13;36,57;33,7;33,55;42;32,99;36,78;-;30,13
16.08.2016;12:00;-;33,58;33,58;29,09;32,02;29,09;36,82;33,58;32,46;42,76;31,67;37,05;-;29,09
16.08.2016;13:00;-;33,87;33,87;30,44;31,3;28,93;36,07;33,87;30,16;42,12;29,72;35,59;-;28,93
16.08.2016;14:00;-;33,83;33,83;28,94;34,06;28,94;34;33,83;29,96;42,78;28,99;35,21;-;28,94
16.08.2016;15:00;-;33,32;33,32;29,29;38,8;29,29;33,32;33,32;29,8;40;29,91;36,09;-;29,29
16.08.2016;16:00;-;31,33;31,33;30,58;40;30,58;31,33;31,33;30,62;40;31,99;36,77;-;30,58
16.08.2016;17:00;-;33,12;33,12;33,12;39,93;33,12;33,12;33,12;33,92;39,93;33,99;36,13;-;33,12
16.08.2016;18:00;-;34,33;34,33;34,33;39,31;34,33;34,33;34,33;35,68;39,31;35,4;37,45;-;34,33
16.08.2016;19:00;-;35,79;35,79;35,79;41;35,79;35,79;35,79;36,51;41;36,7;37,09;-;35,79
16.08.2016;20:00;-;34,81;34,81;34,81;43;34,81;34,81;34,81;35,61;43;37;42,01;-;34,81
16.08.2016;21:00;-;34,36;34,36;34,36;42;34,36;34,36;34,36;35,07;42;34,56;37,63;-;34,36
16.08.2016;22:00;-;31,25;31,25;37,13;39,31;27,66;31,25;31,25;34,01;39,31;33,81;36,78;-;31,25
16.08.2016;23:00;-;27,74;27,74;33,2;37,12;23,8;27,74;27,74;31,23;37,12;29,6;34,31;-;27,74
17.08.2016;00:00;-;25,03;25,03;30,8;37;21,09;-;25,03;29,07;25,61;27;27;-;25,03
17.08.2016;01:00;-;24,01;24,01;24,01;34,46;24,01;-;24,01;26,15;24,1;25,1;25,1;-;24,01
17.08.2016;02:00;-;23,51;23,51;23,51;32,56;23,51;-;23,51;25,01;23,51;24,8;24,8;-;23,51
17.08.2016;03:00;-;21,9;21,9;21,9;32;21,9;-;21,9;23,6;21,9;23,54;23,54;-;21,9
17.08.2016;04:00;-;22,56;22,56;22,56;32;22,56;-;22,56;23,83;22,56;23,72;23,72;-;22,56
17.08.2016;05:00;-;25,05;25,05;25,05;32,44;25,05;-;25,05;25,9;25,05;25,1;25,1;-;25,05
17.08.2016;06:00;-;30,44;30,44;29,74;32,42;29,74;-;30,44;30,54;29,74;29,56;29,56;-;29,74
17.08.2016;07:00;-;35,55;35,55;34,75;34,75;34,75;35,55;35,55;34,1;34,75;34;35,08;-;34,75
17.08.2016;08:00;-;37,07;37,07;36,1;36,1;36,1;37,07;37,07;35,37;36,1;35;37,67;-;36,1
17.08.2016;09:00;-;37,15;37,15;36;36;31,13;37,15;37,15;34,74;36;34;38,54;-;33
17.08.2016;10:00;-;39,24;39,24;34,73;34,73;25,1;39,24;39,24;33,94;34,73;32,2;38,16;-;28,54
17.08.2016;11:00;-;40,81;40,81;34,73;34,73;25,01;40,81;40,81;33,08;34,73;31,2;37,45;-;28,03
17.08.2016;12:00;-;38,05;38,05;36,36;33,79;23,4;38,05;38,05;32,92;33,79;29,45;37,9;-;27,79
17.08.2016;13:00;-;37,09;37,09;35,83;32,73;24,4;37,09;37,09;32,55;32,73;28,4;36,98;-;27,72
17.08.2016;14:00;-;37,02;37,02;34,13;34,13;24,38;37,02;37,02;32,53;34,13;28,3;36,52;-;27,05
17.08.2016;15:00;-;35,78;35,78;34,99;34,99;24,38;35,78;35,78;32,51;34,99;28,7;36,03;-;28,41
17.08.2016;16:00;-;33,87;33,87;36,44;36,44;26,24;33,87;33,87;32,6;36,44;30,7;35,09;-;30,47
17.08.2016;17:00;-;35,08;35,08;35,91;37;34,49;35,08;35,08;34,37;37;33,5;35,07;-;35,08
17.08.2016;18:00;-;35,67;35,67;37,9;37,9;34,17;35,67;35,67;35,04;37,9;34,6;36,11;-;35,67
17.08.2016;19:00;-;37,07;37,07;38,66;38,8;35,96;37,07;37,07;35,97;38,8;36,19;37,59;-;37,07
17.08.2016;20:00;-;36,45;36,45;36,45;42;36,45;36,45;36,45;35,4;42;35,5;42,07;-;36,45
17.08.2016;21:00;-;35,48;35,48;36,39;38,6;34,89;35,48;35,48;35,08;38,6;35;36,6;-;35,48
17.08.2016;22:00;-;32,42;32,42;38;38;29,48;32,42;32,42;33,89;32,42;32,5;33,41;-;32,42
17.08.2016;23:00;-;28,82;28,82;34,82;37,9;24,61;28,82;28,82;31,76;28,82;29,04;31,38;-;28,82
18.08.2016;00:00;-;25,16;25,16;27,03;30,59;23,83;-;25,16;30,06;25,16;26,5;26,5;-;25,16
18.08.2016;01:00;-;24,12;24,12;24,12;29,97;24,12;-;24,12;25,09;24,12;25;25;-;24,12
18.08.2016;02:00;-;23,34;23,34;24,2;26,29;23,35;-;23,34;23,98;26,29;23,74;23,74;-;23,34
18.08.2016;03:00;-;21,83;21,83;21,83;24,63;21,83;-;21,83;23,1;24,63;22,9;22,9;-;21,83
18.08.2016;04:00;-;22,49;22,66;22,49;25;22,49;-;22,66;22,88;24,11;22,99;22,99;-;22,49
18.08.2016;05:00;-;25,05;25,17;25,05;27;25,05;25,17;25,17;25,36;27;25,32;25,32;-;25,05
18.08.2016;06:00;-;30,26;30,69;30,26;30,33;30,26;30,48;30,69;30,05;30,33;29,74;29,74;-;30,26
18.08.2016;07:00;-;34,62;34,62;33,79;33,79;33,79;34,62;34,62;34,42;33,79;35;36,45;-;33,79
18.08.2016;08:00;-;36,49;36,49;35,67;35,67;35,67;36,49;36,49;35,52;35,67;35,05;39,8;-;35,67
18.08.2016;09:00;-;35,78;35,78;35,33;35,33;35,33;36,59;35,78;34,71;35,33;33,55;38,99;-;35,33
18.08.2016;10:00;-;34,9;34,9;35;35;33,66;36,97;34,9;34,61;35;30,32;37,91;-;33,38
18.08.2016;11:00;-;34,69;34,69;36,11;34,28;31,63;37,82;34,69;35,23;34,28;30,1;39,95;-;30,84
18.08.2016;12:00;-;34,81;34,81;35,82;33;29,15;38,85;34,81;35,72;33,3;29,6;39,71;-;29,15
18.08.2016;13:00;-;34,83;34,83;34,03;32;29,44;37,67;34,83;34,43;33,3;28,96;39,03;-;29,44
18.08.2016;14:00;-;35,31;35,31;33,11;33,11;29,63;36,52;35,31;34,07;33,3;28,2;37,91;-;29,08
18.08.2016;15:00;-;30,36;34,78;34,04;34,04;30,31;36,71;34,78;34,26;34,04;29,01;37,46;-;29,51
18.08.2016;16:00;-;32,78;33,59;33,99;33,99;33;34,01;33,59;33,67;33,99;31,76;36,44;-;32,78
18.08.2016;17:00;-;35,01;35,01;35,01;35,01;35,01;35,01;35,01;34,96;35,01;35;35,22;-;35,01
18.08.2016;18:00;-;36,05;36,05;36,05;36,05;36,05;36,05;36,05;35,81;36,05;35,15;36,01;-;36,05
18.08.2016;19:00;-;37,34;37,34;37,34;37,34;37,34;37,34;37,34;37,06;37,34;36,5;37,48;-;37,34
18.08.2016;20:00;-;36,85;36,85;36,85;38;36,85;36,85;36,85;36,2;38;36,92;40,06;-;36,85
18.08.2016;21:00;-;36,01;36,01;36,01;36,03;36,01;36,01;36,01;35,4;36,03;35,02;37,03;-;36,01
18.08.2016;22:00;-;32,74;32,74;36,24;36,24;33,33;32,74;32,74;34,96;36,24;32,7;35,14;-;32,74
18.08.2016;23:00;-;28,92;28,92;33,68;33,68;26,15;28,92;28,92;32,56;33,68;29,6;33,27;-;28,92
19.08.2016;00:00;-;27,71;27,71;31,46;33;25,42;-;27,71;27,6;33;27,01;29,55;-;27,71
19.08.2016;01:00;-;26,62;26,62;26,62;31,87;26,62;26,62;26,62;25,9;31,87;26,38;28,33;-;26,62
19.08.2016;02:00;-;25;25,51;25;30,51;25;25,51;25,51;24,57;26,92;24,92;24,92;-;25
